"","IdLandkreis","geometry","Region","Federal.State","Bevölkerunginsgesamt","Meldedatum","sum.cases","sevenDaySum","caserate"
"194",8215,"{""type"":""Polygon"",""coordinates"":[[[8.818233,49.194497],[8.784102,49.19802],[8.753002,49.206411],[8.746476,49.223864],[8.725537,49.237373],[8.683812,49.228437],[8.646954,49.240357],[8.614267,49.242092],[8.570924,49.254736],[8.548089,49.269674],[8.528817,49.267142],[8.520237,49.276836],[8.487268,49.290027],[8.466985,49.282976],[8.431622,49.257682],[8.413072,49.249817],[8.387593,49.231148],[8.405021,49.220358],[8.385016,49.198301],[8.367625,49.164249],[8.372708,49.151981],[8.360372,49.103209],[8.33997,49.08015],[8.358054,49.071131],[8.393354,49.068795],[8.408797,49.06258],[8.411503,49.081364],[8.427354,49.072391],[8.450851,49.049582],[8.471615,49.039514],[8.490933,49.051524],[8.519946,49.031014],[8.521221,49.014913],[8.499636,48.992764],[8.509011,48.96728],[8.542898,48.959917],[8.508886,48.94241],[8.462033,48.940565],[8.446727,48.944333],[8.451636,48.963255],[8.439444,48.97103],[8.411859,48.960071],[8.38894,48.963311],[8.37825,48.975246],[8.342935,48.982497],[8.330461,48.989355],[8.311776,48.984095],[8.298884,48.991004],[8.277349,48.989939],[8.261284,48.980917],[8.260602,48.957859],[8.310836,48.949282],[8.344686,48.936759],[8.348114,48.923535],[8.315064,48.922488],[8.295347,48.912913],[8.290296,48.886576],[8.305667,48.862568],[8.331484,48.857027],[8.356658,48.844613],[8.376497,48.855402],[8.389564,48.84965],[8.412,48.853221],[8.416625,48.835368],[8.442364,48.818589],[8.458063,48.822568],[8.493573,48.820182],[8.476649,48.83069],[8.486441,48.848591],[8.517234,48.865625],[8.522109,48.874502],[8.518095,48.899631],[8.55359,48.920328],[8.537249,48.94356],[8.559218,48.963864],[8.576857,48.989694],[8.601724,48.985539],[8.618683,48.993762],[8.647481,48.990806],[8.659463,49.00719],[8.671897,48.993359],[8.698388,48.996065],[8.712596,48.988619],[8.739074,49.001797],[8.732647,49.027264],[8.755041,49.045124],[8.796719,49.045407],[8.812588,49.033457],[8.836327,49.040245],[8.840448,49.060504],[8.877794,49.058478],[8.871968,49.078627],[8.893285,49.084576],[8.887493,49.11734],[8.869701,49.131981],[8.837501,49.127045],[8.842161,49.150218],[8.816061,49.161589],[8.825312,49.190671],[8.818233,49.194497]]]}","Karlsruhe (Landkreis)","Baden-Württemberg",446852,"2022-01-25",843,3803,851.064782075497
"195",8216,"{""type"":""Polygon"",""coordinates"":[[[8.416625,48.835368],[8.412,48.853221],[8.389564,48.84965],[8.376497,48.855402],[8.356658,48.844613],[8.331484,48.857027],[8.305667,48.862568],[8.290296,48.886576],[8.295347,48.912913],[8.315064,48.922488],[8.348114,48.923535],[8.344686,48.936759],[8.310836,48.949282],[8.260602,48.957859],[8.261284,48.980917],[8.232633,48.966571],[8.202893,48.959794],[8.155764,48.91229],[8.135195,48.887545],[8.11076,48.842065],[8.103828,48.820122],[8.072228,48.792353],[8.041558,48.790753],[8.025803,48.782161],[8.023552,48.769703],[8.007771,48.759216],[7.980375,48.760884],[7.967155,48.746727],[7.966981,48.72628],[7.959631,48.718581],[7.981243,48.711947],[7.982844,48.687302],[8.00156,48.687257],[8.019823,48.679541],[8.031772,48.683191],[8.06682,48.674139],[8.10805,48.651218],[8.135252,48.656184],[8.15672,48.64919],[8.161775,48.640309],[8.180604,48.640047],[8.199713,48.628372],[8.241122,48.629232],[8.232762,48.606174],[8.222007,48.603228],[8.262382,48.589503],[8.291495,48.586695],[8.318806,48.58864],[8.35266,48.59863],[8.353945,48.609801],[8.376011,48.617405],[8.385914,48.63215],[8.409324,48.639458],[8.429968,48.644622],[8.443752,48.658003],[8.448148,48.699682],[8.458274,48.717133],[8.471751,48.719656],[8.48456,48.756701],[8.465151,48.76431],[8.442934,48.757118],[8.415658,48.792831],[8.404175,48.822278],[8.416625,48.835368]],[[8.155359,48.84726],[8.179756,48.843425],[8.203062,48.829134],[8.249959,48.808785],[8.254193,48.794421],[8.269514,48.797662],[8.289132,48.774472],[8.280934,48.767399],[8.320567,48.730072],[8.32042,48.708171],[8.29647,48.693421],[8.298827,48.685469],[8.275289,48.668626],[8.241066,48.666747],[8.229694,48.690411],[8.192846,48.716085],[8.177831,48.711615],[8.146881,48.715436],[8.135442,48.727789],[8.151837,48.744021],[8.176649,48.741192],[8.2022,48.752637],[8.200792,48.761983],[8.165912,48.784632],[8.166505,48.835212],[8.155359,48.84726]]]}","Rastatt (Landkreis)","Baden-Württemberg",232091,"2022-01-24",113,2506,1079.74889159855
"196",8221,"{""type"":""Polygon"",""coordinates"":[[[8.573519,49.415844],[8.611558,49.40539],[8.630753,49.413533],[8.635867,49.3923],[8.624245,49.380688],[8.607315,49.376967],[8.601321,49.365974],[8.634014,49.352379],[8.64025,49.369912],[8.658036,49.361737],[8.724158,49.357446],[8.730084,49.371963],[8.768902,49.379181],[8.777924,49.402376],[8.793745,49.405294],[8.786963,49.432644],[8.766469,49.437379],[8.754857,49.459588],[8.744625,49.450224],[8.682606,49.443851],[8.64631,49.437087],[8.628308,49.442963],[8.610233,49.424655],[8.582887,49.426469],[8.573519,49.415844]]]}","Heidelberg (Stadtkreis)","Baden-Württemberg",158741,"2022-01-25",112,935,589.009770632666
"197",8222,"{""type"":""Polygon"",""coordinates"":[[[8.581375,49.51978],[8.552579,49.52052],[8.532396,49.53636],[8.52626,49.547997],[8.495032,49.572997],[8.464285,49.589528],[8.440465,49.589412],[8.422439,49.583385],[8.4227,49.574192],[8.414237,49.556031],[8.423068,49.541821],[8.445338,49.48951],[8.462944,49.472889],[8.442691,49.450239],[8.472506,49.443514],[8.498879,49.442654],[8.507987,49.431146],[8.497316,49.411347],[8.54019,49.411913],[8.544416,49.417539],[8.573519,49.415844],[8.582887,49.426469],[8.577263,49.44358],[8.590068,49.459536],[8.568359,49.46417],[8.546031,49.477437],[8.554499,49.490289],[8.587665,49.501772],[8.581375,49.51978]]]}","Mannheim (Stadtkreis)","Baden-Württemberg",309721,"2022-01-25",431,2538,819.447179881248
"198",8225,"{""type"":""Polygon"",""coordinates"":[[[9.603823,49.426578],[9.589714,49.439618],[9.541582,49.449169],[9.530626,49.443505],[9.507345,49.449917],[9.514622,49.471806],[9.491559,49.487923],[9.499288,49.500083],[9.537068,49.519713],[9.544367,49.530289],[9.523446,49.544217],[9.503667,49.57242],[9.49937,49.58738],[9.511636,49.60222],[9.530023,49.597123],[9.549605,49.63054],[9.538988,49.639808],[9.476603,49.64241],[9.455159,49.647316],[9.451573,49.656001],[9.41092,49.663508],[9.406,49.645313],[9.38357,49.642827],[9.367459,49.656088],[9.336897,49.6443],[9.313614,49.653709],[9.27842,49.637989],[9.259037,49.593276],[9.238702,49.581292],[9.213653,49.576542],[9.15889,49.57959],[9.120512,49.573559],[9.103006,49.577456],[9.098931,49.560554],[9.08819,49.54874],[9.114952,49.533856],[9.12646,49.521607],[9.107589,49.509895],[9.099554,49.526189],[9.083426,49.526087],[9.070152,49.50868],[9.085818,49.499403],[9.028778,49.467893],[9.048496,49.445439],[9.01925,49.426389],[9.008852,49.414348],[8.977953,49.394167],[8.964173,49.397903],[8.937966,49.388131],[8.942777,49.371966],[8.961974,49.362828],[8.978522,49.340145],[9.011681,49.335595],[9.056532,49.305526],[9.049126,49.292862],[9.071542,49.278232],[9.107298,49.279086],[9.12089,49.271714],[9.15032,49.274411],[9.159181,49.32354],[9.192795,49.327463],[9.205785,49.324002],[9.220768,49.307731],[9.244981,49.299439],[9.257979,49.303218],[9.270436,49.330956],[9.287463,49.329927],[9.294675,49.347539],[9.315329,49.357078],[9.31058,49.377532],[9.332812,49.387463],[9.360475,49.366451],[9.398881,49.366437],[9.426931,49.357064],[9.443491,49.364337],[9.446275,49.39066],[9.464676,49.396948],[9.475459,49.385153],[9.512991,49.375412],[9.520076,49.381002],[9.571411,49.375307],[9.588926,49.393253],[9.570976,49.416974],[9.603823,49.426578]]]}","Neckar-Odenwald-Kreis (Landkreis)","Baden-Württemberg",143797,"2022-01-25",224,1134,788.611723471282
"199",8226,"{""type"":""Polygon"",""coordinates"":[[[8.899573,49.503656],[8.848502,49.502173],[8.836734,49.492903],[8.818195,49.50444],[8.811397,49.526766],[8.791785,49.514272],[8.724609,49.525894],[8.710094,49.532243],[8.684307,49.570222],[8.679441,49.625665],[8.593889,49.610947],[8.608074,49.570293],[8.6213,49.54501],[8.581375,49.51978],[8.587665,49.501772],[8.554499,49.490289],[8.546031,49.477437],[8.568359,49.46417],[8.590068,49.459536],[8.577263,49.44358],[8.582887,49.426469],[8.610233,49.424655],[8.628308,49.442963],[8.64631,49.437087],[8.682606,49.443851],[8.744625,49.450224],[8.754857,49.459588],[8.766469,49.437379],[8.786963,49.432644],[8.793745,49.405294],[8.777924,49.402376],[8.768902,49.379181],[8.730084,49.371963],[8.724158,49.357446],[8.658036,49.361737],[8.64025,49.369912],[8.634014,49.352379],[8.601321,49.365974],[8.607315,49.376967],[8.624245,49.380688],[8.635867,49.3923],[8.630753,49.413533],[8.611558,49.40539],[8.573519,49.415844],[8.544416,49.417539],[8.54019,49.411913],[8.497316,49.411347],[8.494214,49.400215],[8.46538,49.387252],[8.477528,49.37507],[8.493779,49.387204],[8.500917,49.376361],[8.492073,49.357177],[8.470916,49.340713],[8.454261,49.330953],[8.458567,49.312946],[8.487153,49.301651],[8.487268,49.290027],[8.520237,49.276836],[8.528817,49.267142],[8.548089,49.269674],[8.570924,49.254736],[8.614267,49.242092],[8.646954,49.240357],[8.683812,49.228437],[8.725537,49.237373],[8.746476,49.223864],[8.753002,49.206411],[8.784102,49.19802],[8.818233,49.194497],[8.863503,49.174446],[8.896089,49.182034],[8.886539,49.202464],[8.957254,49.213058],[8.965599,49.228279],[9.004205,49.241431],[9.009765,49.26111],[9.031685,49.269424],[9.049126,49.292862],[9.056532,49.305526],[9.011681,49.335595],[8.978522,49.340145],[8.961974,49.362828],[8.942777,49.371966],[8.937966,49.388131],[8.964173,49.397903],[8.977953,49.394167],[9.008852,49.414348],[9.01925,49.426389],[9.048496,49.445439],[9.028778,49.467893],[9.085818,49.499403],[9.070152,49.50868],[9.083426,49.526087],[9.064951,49.529606],[9.050935,49.51953],[9.042824,49.499045],[9.01218,49.502668],[8.963496,49.501483],[8.93188,49.470637],[8.946924,49.459724],[8.912567,49.437614],[8.900949,49.443369],[8.888532,49.418315],[8.871981,49.411805],[8.854184,49.39635],[8.83188,49.408187],[8.821771,49.394845],[8.803541,49.40357],[8.806588,49.419201],[8.830502,49.423229],[8.834608,49.450383],[8.826603,49.469349],[8.851932,49.483588],[8.876495,49.466686],[8.899355,49.48455],[8.899573,49.503656]]]}","Rhein-Neckar-Kreis (Landkreis)","Baden-Württemberg",548233,"2022-01-25",596,3382,616.890993427977
"200",8231,"{""type"":""Polygon"",""coordinates"":[[[8.697363,48.837198],[8.70918,48.839737],[8.724105,48.819924],[8.769382,48.834626],[8.768907,48.843344],[8.795647,48.86666],[8.789935,48.888516],[8.757295,48.899514],[8.765214,48.917298],[8.746748,48.928155],[8.721155,48.923153],[8.694572,48.923203],[8.664401,48.909512],[8.649214,48.920129],[8.631694,48.914592],[8.643306,48.892259],[8.647132,48.867035],[8.630963,48.854444],[8.634292,48.845363],[8.658908,48.834968],[8.669143,48.841443],[8.69103,48.83527],[8.697363,48.837198]]]}","Pforzheim (Stadtkreis)","Baden-Württemberg",126016,"2022-01-25",128,1073,851.479177247334
"201",8235,"{""type"":""Polygon"",""coordinates"":[[[8.416625,48.835368],[8.404175,48.822278],[8.415658,48.792831],[8.442934,48.757118],[8.465151,48.76431],[8.48456,48.756701],[8.471751,48.719656],[8.458274,48.717133],[8.448148,48.699682],[8.443752,48.658003],[8.429968,48.644622],[8.409324,48.639458],[8.44393,48.6247],[8.467731,48.605658],[8.492113,48.604177],[8.501083,48.594129],[8.540368,48.587077],[8.576111,48.561525],[8.626626,48.536444],[8.60451,48.52472],[8.605619,48.504865],[8.636199,48.500527],[8.674005,48.510161],[8.69331,48.484143],[8.734116,48.487104],[8.739501,48.50436],[8.755711,48.50414],[8.768902,48.521841],[8.75945,48.525677],[8.765363,48.548292],[8.758221,48.555969],[8.751454,48.602266],[8.790033,48.596589],[8.80105,48.611222],[8.795643,48.635119],[8.798731,48.658625],[8.818745,48.664507],[8.827255,48.67686],[8.863216,48.697238],[8.867198,48.714621],[8.878631,48.724773],[8.854505,48.734619],[8.829203,48.736472],[8.834151,48.755185],[8.804182,48.777778],[8.782075,48.774305],[8.760928,48.781536],[8.737498,48.80264],[8.729598,48.798197],[8.714815,48.828247],[8.697363,48.837198],[8.69103,48.83527],[8.695786,48.816572],[8.65337,48.81217],[8.612132,48.827411],[8.608748,48.810413],[8.587789,48.81826],[8.559677,48.81027],[8.543334,48.785109],[8.520416,48.792684],[8.519797,48.812879],[8.493573,48.820182],[8.458063,48.822568],[8.442364,48.818589],[8.416625,48.835368]]]}","Calw (Landkreis)","Baden-Württemberg",160149,"2022-01-25",381,1514,945.36962453715
"202",8236,"{""type"":""Polygon"",""coordinates"":[[[8.877794,49.058478],[8.840448,49.060504],[8.836327,49.040245],[8.812588,49.033457],[8.796719,49.045407],[8.755041,49.045124],[8.732647,49.027264],[8.739074,49.001797],[8.712596,48.988619],[8.698388,48.996065],[8.671897,48.993359],[8.659463,49.00719],[8.647481,48.990806],[8.618683,48.993762],[8.601724,48.985539],[8.576857,48.989694],[8.559218,48.963864],[8.537249,48.94356],[8.55359,48.920328],[8.518095,48.899631],[8.522109,48.874502],[8.517234,48.865625],[8.486441,48.848591],[8.476649,48.83069],[8.493573,48.820182],[8.519797,48.812879],[8.520416,48.792684],[8.543334,48.785109],[8.559677,48.81027],[8.587789,48.81826],[8.608748,48.810413],[8.612132,48.827411],[8.65337,48.81217],[8.695786,48.816572],[8.69103,48.83527],[8.669143,48.841443],[8.658908,48.834968],[8.634292,48.845363],[8.630963,48.854444],[8.647132,48.867035],[8.643306,48.892259],[8.631694,48.914592],[8.649214,48.920129],[8.664401,48.909512],[8.694572,48.923203],[8.721155,48.923153],[8.746748,48.928155],[8.765214,48.917298],[8.757295,48.899514],[8.789935,48.888516],[8.795647,48.86666],[8.768907,48.843344],[8.769382,48.834626],[8.724105,48.819924],[8.70918,48.839737],[8.697363,48.837198],[8.714815,48.828247],[8.729598,48.798197],[8.737498,48.80264],[8.760928,48.781536],[8.782075,48.774305],[8.804182,48.777778],[8.831128,48.797283],[8.867769,48.79242],[8.891554,48.803507],[8.889686,48.821633],[8.872506,48.83753],[8.89482,48.846866],[8.90527,48.862301],[8.9288,48.866557],[8.917519,48.883426],[8.902784,48.935707],[8.91748,48.941871],[8.929616,48.936546],[8.94818,48.941853],[8.945315,48.961766],[8.920299,48.982312],[8.930132,48.995612],[8.902291,49.022683],[8.876032,49.03517],[8.877794,49.058478]]]}","Enzkreis (Landkreis)","Baden-Württemberg",199752,"2022-01-25",193,1430,715.887700748929
"203",8237,"{""type"":""Polygon"",""coordinates"":[[[8.755711,48.50414],[8.739501,48.50436],[8.734116,48.487104],[8.69331,48.484143],[8.674005,48.510161],[8.636199,48.500527],[8.605619,48.504865],[8.60451,48.52472],[8.626626,48.536444],[8.576111,48.561525],[8.540368,48.587077],[8.501083,48.594129],[8.492113,48.604177],[8.467731,48.605658],[8.44393,48.6247],[8.409324,48.639458],[8.385914,48.63215],[8.376011,48.617405],[8.353945,48.609801],[8.35266,48.59863],[8.318806,48.58864],[8.291495,48.586695],[8.262382,48.589503],[8.222007,48.603228],[8.22079,48.586307],[8.235124,48.571694],[8.215859,48.552343],[8.21336,48.521804],[8.228346,48.49776],[8.271289,48.486589],[8.264683,48.456631],[8.268768,48.448973],[8.254628,48.413927],[8.241118,48.411358],[8.251761,48.369567],[8.303992,48.349095],[8.32856,48.386955],[8.357837,48.379252],[8.359799,48.338382],[8.395422,48.322824],[8.429046,48.323713],[8.444734,48.301116],[8.458567,48.312733],[8.494052,48.314437],[8.478522,48.348043],[8.491501,48.352215],[8.485669,48.368324],[8.490993,48.383501],[8.518621,48.386388],[8.522344,48.400599],[8.545986,48.405586],[8.556,48.399695],[8.584767,48.404236],[8.616837,48.396792],[8.640101,48.402295],[8.654668,48.394607],[8.675736,48.400852],[8.690095,48.387198],[8.737186,48.377977],[8.756802,48.381751],[8.75681,48.39293],[8.774055,48.416279],[8.769432,48.433915],[8.790186,48.451866],[8.825226,48.463042],[8.795296,48.484844],[8.776701,48.486535],[8.765341,48.503545],[8.755711,48.50414]]]}","Freudenstadt (Landkreis)","Baden-Württemberg",118364,"2022-01-25",110,834,704.606130242303
"204",8311,"{""type"":""Polygon"",""coordinates"":[[[7.824708,48.069026],[7.796055,48.061057],[7.783739,48.026455],[7.758165,48.018588],[7.728532,48.035309],[7.708256,48.035266],[7.706478,48.010075],[7.67958,47.996837],[7.677702,47.959388],[7.70065,47.959231],[7.726416,47.977804],[7.767944,47.978405],[7.803384,47.963691],[7.822784,47.972424],[7.848871,47.960791],[7.858175,47.948829],[7.879019,47.948584],[7.877114,47.934795],[7.862414,47.923595],[7.873497,47.903392],[7.909164,47.914442],[7.906626,47.924572],[7.924729,47.939992],[7.915088,47.962825],[7.930314,47.990848],[7.926643,48.013967],[7.888159,48.010151],[7.875243,48.031447],[7.854769,48.036396],[7.850602,48.052036],[7.824708,48.069026]]]}","Freiburg im Breisgau (Stadtkreis)","Baden-Württemberg",230940,"2022-01-25",1,2119,917.554343119425
"205",8315,"{""type"":""Polygon"",""coordinates"":[[[7.824708,48.069026],[7.785424,48.085963],[7.754725,48.086359],[7.76274,48.100377],[7.7497,48.113112],[7.732557,48.107185],[7.705363,48.106397],[7.681593,48.115711],[7.673469,48.110501],[7.643221,48.112065],[7.591404,48.108041],[7.577291,48.115655],[7.579012,48.099786],[7.569174,48.080047],[7.573905,48.054856],[7.568529,48.035184],[7.613442,47.994688],[7.621651,47.976511],[7.609558,47.95423],[7.581063,47.926817],[7.579778,47.894892],[7.558898,47.881823],[7.555963,47.866951],[7.562921,47.842692],[7.532145,47.787783],[7.533385,47.766039],[7.545991,47.743574],[7.568625,47.762963],[7.57355,47.775561],[7.615673,47.774174],[7.619655,47.757092],[7.672326,47.771305],[7.724271,47.789233],[7.775949,47.790329],[7.777243,47.803204],[7.818864,47.811834],[7.869627,47.847693],[7.887774,47.867347],[7.889098,47.87746],[7.93853,47.876742],[7.975697,47.866932],[8.012646,47.866215],[8.018114,47.841394],[8.028056,47.850405],[8.066415,47.857409],[8.074596,47.854057],[8.099686,47.806719],[8.124566,47.801985],[8.135808,47.785667],[8.154447,47.772708],[8.183127,47.776897],[8.192663,47.763686],[8.216887,47.767092],[8.207515,47.785453],[8.221486,47.808602],[8.211513,47.819354],[8.227627,47.83388],[8.247809,47.835278],[8.264664,47.852079],[8.321087,47.841985],[8.39042,47.840697],[8.411976,47.851893],[8.439034,47.853639],[8.438925,47.877006],[8.422423,47.88241],[8.411382,47.903303],[8.363295,47.92158],[8.346629,47.935343],[8.317678,47.942799],[8.314064,47.951872],[8.282131,47.95087],[8.274909,47.958744],[8.31457,47.970388],[8.319668,47.988672],[8.299287,47.991511],[8.282368,47.987024],[8.27039,47.993319],[8.2395,47.993216],[8.223384,47.997846],[8.196534,47.983768],[8.191008,47.993661],[8.161525,47.993827],[8.136648,48.009148],[8.092573,48.042534],[8.078712,48.043227],[8.073172,48.057953],[8.004107,48.059281],[7.996683,48.062799],[7.955867,48.06356],[7.951071,48.057449],[7.921435,48.065373],[7.91717,48.046915],[7.902172,48.057624],[7.886109,48.053107],[7.850602,48.052036],[7.854769,48.036396],[7.875243,48.031447],[7.888159,48.010151],[7.926643,48.013967],[7.930314,47.990848],[7.915088,47.962825],[7.924729,47.939992],[7.906626,47.924572],[7.909164,47.914442],[7.873497,47.903392],[7.862414,47.923595],[7.877114,47.934795],[7.879019,47.948584],[7.858175,47.948829],[7.848871,47.960791],[7.822784,47.972424],[7.803384,47.963691],[7.767944,47.978405],[7.726416,47.977804],[7.70065,47.959231],[7.677702,47.959388],[7.67958,47.996837],[7.706478,48.010075],[7.708256,48.035266],[7.728532,48.035309],[7.758165,48.018588],[7.783739,48.026455],[7.796055,48.061057],[7.824708,48.069026]]]}","Breisgau-Hochschwarzwald (Landkreis)","Baden-Württemberg",264867,"2022-01-24",54,2583,975.206424356375
"206",8316,"{""type"":""Polygon"",""coordinates"":[[[8.180335,48.18392],[8.187582,48.202268],[8.171276,48.21162],[8.165697,48.225947],[8.151861,48.228989],[8.139473,48.220089],[8.104314,48.208275],[8.081461,48.223659],[8.06539,48.227955],[8.036353,48.222577],[8.017595,48.234155],[7.992774,48.221098],[7.98068,48.202318],[7.948767,48.2025],[7.921809,48.209004],[7.904834,48.220803],[7.872678,48.22452],[7.830944,48.234436],[7.815514,48.224543],[7.767153,48.242001],[7.734268,48.236906],[7.711415,48.259327],[7.680713,48.257267],[7.668478,48.225516],[7.644118,48.20727],[7.629519,48.183706],[7.601754,48.159177],[7.600202,48.1388],[7.577291,48.115655],[7.591404,48.108041],[7.643221,48.112065],[7.673469,48.110501],[7.681593,48.115711],[7.705363,48.106397],[7.732557,48.107185],[7.7497,48.113112],[7.76274,48.100377],[7.754725,48.086359],[7.785424,48.085963],[7.824708,48.069026],[7.850602,48.052036],[7.886109,48.053107],[7.902172,48.057624],[7.91717,48.046915],[7.921435,48.065373],[7.951071,48.057449],[7.955867,48.06356],[7.996683,48.062799],[8.004107,48.059281],[8.073172,48.057953],[8.078712,48.043227],[8.092573,48.042534],[8.136648,48.009148],[8.119579,48.025704],[8.125281,48.05234],[8.109056,48.063544],[8.127903,48.073109],[8.148546,48.067123],[8.145392,48.085385],[8.152054,48.094881],[8.125887,48.133316],[8.14207,48.140473],[8.136297,48.16386],[8.180335,48.18392]]]}","Emmendingen (Landkreis)","Baden-Württemberg",166862,"2022-01-25",168,1714,1027.19612614016
